Month,Division,Line,Day Type,Reporting Category,Subcategory,Incidents
2025-04-01,B DIVISION,N,1,External Factors,External Agency or Utility,0
2025-04-01,B DIVISION,N,1,External Factors,External Debris on Roadbed,2
2025-04-01,B DIVISION,N,1,External Factors,Inclement Weather,0
2025-04-01,B DIVISION,N,1,Infrastructure & Equipment,Braking,3
2025-04-01,B DIVISION,N,1,Infrastructure & Equipment,Door-Related,12
2025-04-01,B DIVISION,N,1,Infrastructure & Equipment,"Fire, Smoke, Debris",1
2025-04-01,B DIVISION,N,1,Infrastructure & Equipment,Other - CE,12
2025-04-01,B DIVISION,N,1,Infrastructure & Equipment,Other - Sig,15
2025-04-01,B DIVISION,N,1,Infrastructure & Equipment,Other Infrastructure,1
2025-04-01,B DIVISION,N,1,Infrastructure & Equipment,Other Internal Disruptions,0
2025-04-01,B DIVISION,N,1,Infrastructure & Equipment,Propulsion,3
2025-04-01,B DIVISION,N,1,Infrastructure & Equipment,Rail and Roadbed,15
2025-04-01,B DIVISION,N,1,Infrastructure & Equipment,Service Delivery,10
2025-04-01,B DIVISION,N,1,Infrastructure & Equipment,Signal Modernization Capital Project,0
2025-04-01,B DIVISION,N,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,0
2025-04-01,B DIVISION,N,1,Operating Conditions,Other Operating Environment,30
2025-04-01,B DIVISION,N,1,Operating Conditions,Service Management,0
2025-04-01,B DIVISION,N,1,Planned ROW Work,Capital Work - Other Planned ROW,2
2025-04-01,B DIVISION,N,1,Planned ROW Work,Insufficient Supplement Schedule,0
2025-04-01,B DIVISION,N,1,Planned ROW Work,Other Planned ROW Work,0
2025-04-01,B DIVISION,N,1,Planned ROW Work,Subways Maintenance,52
2025-04-01,B DIVISION,N,1,Planned ROW Work,Work Equipment,15
2025-04-01,B DIVISION,N,1,Police & Medical,Persons on Roadbed,2
2025-04-01,B DIVISION,N,1,Police & Medical,"Public Conduct, Crime, Police Response",60
2025-04-01,B DIVISION,N,1,Police & Medical,Sick/Injured Customer,3
2025-04-01,B DIVISION,N,2,,,0
2025-04-01,B DIVISION,N,2,Crew Availability,Crew Availability,6
2025-04-01,B DIVISION,N,2,External Factors,External Agency or Utility,0
2025-04-01,B DIVISION,N,2,External Factors,External Debris on Roadbed,0
2025-04-01,B DIVISION,N,2,External Factors,Inclement Weather,0
2025-04-01,B DIVISION,N,2,Infrastructure & Equipment,Braking,1
2025-04-01,B DIVISION,N,2,Infrastructure & Equipment,Door-Related,3
2025-04-01,B DIVISION,N,2,Infrastructure & Equipment,"Fire, Smoke, Debris",1
2025-04-01,B DIVISION,N,2,Infrastructure & Equipment,Other - CE,1
2025-04-01,B DIVISION,N,2,Infrastructure & Equipment,Other - Sig,4
2025-04-01,B DIVISION,N,2,Infrastructure & Equipment,Other Infrastructure,2
2025-04-01,B DIVISION,N,2,Infrastructure & Equipment,Other Internal Disruptions,0
2025-04-01,B DIVISION,N,2,Infrastructure & Equipment,Propulsion,1
2025-04-01,B DIVISION,N,2,Infrastructure & Equipment,Rail and Roadbed,1
2025-04-01,B DIVISION,N,2,Infrastructure & Equipment,Service Delivery,3
2025-04-01,B DIVISION,N,2,Infrastructure & Equipment,Signal Modernization Capital Project,0
2025-04-01,B DIVISION,N,2,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,0
2025-04-01,B DIVISION,N,2,Operating Conditions,Other Operating Environment,10
2025-04-01,B DIVISION,N,2,Operating Conditions,Service Management,0
2025-04-01,B DIVISION,N,2,Planned ROW Work,Capital Work - Other Planned ROW,0
2025-04-01,B DIVISION,N,2,Planned ROW Work,Insufficient Supplement Schedule,0
2025-04-01,B DIVISION,N,2,Planned ROW Work,Other Planned ROW Work,0
2025-04-01,B DIVISION,N,2,Planned ROW Work,Subways Maintenance,14
2025-04-01,B DIVISION,N,2,Planned ROW Work,Work Equipment,2
2025-04-01,B DIVISION,N,2,Police & Medical,Persons on Roadbed,2
2025-04-01,B DIVISION,N,2,Police & Medical,"Public Conduct, Crime, Police Response",26
2025-04-01,B DIVISION,N,2,Police & Medical,Sick/Injured Customer,1
2025-04-01,B DIVISION,Q,1,,,0
2025-04-01,B DIVISION,Q,1,Crew Availability,Crew Availability,15
2025-04-01,B DIVISION,Q,1,External Factors,External Agency or Utility,0
2025-04-01,B DIVISION,Q,1,External Factors,External Debris on Roadbed,0
2025-04-01,B DIVISION,Q,1,External Factors,Inclement Weather,1
2025-04-01,B DIVISION,Q,1,Infrastructure & Equipment,Braking,2
2025-04-01,B DIVISION,Q,1,Infrastructure & Equipment,Door-Related,10
2025-04-01,B DIVISION,Q,1,Infrastructure & Equipment,"Fire, Smoke, Debris",1
2025-04-01,B DIVISION,Q,1,Infrastructure & Equipment,Other - CE,7
2025-04-01,B DIVISION,Q,1,Infrastructure & Equipment,Other - Sig,2
2025-04-01,B DIVISION,Q,1,Infrastructure & Equipment,Other Infrastructure,3
2025-04-01,B DIVISION,Q,1,Infrastructure & Equipment,Other Internal Disruptions,1
2025-04-01,B DIVISION,Q,1,Infrastructure & Equipment,Propulsion,2
2025-04-01,B DIVISION,Q,1,Infrastructure & Equipment,Rail and Roadbed,8
2025-04-01,B DIVISION,Q,1,Infrastructure & Equipment,Service Delivery,12
2025-04-01,B DIVISION,Q,1,Infrastructure & Equipment,Signal Modernization Capital Project,0
2025-04-01,B DIVISION,Q,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,0
2025-04-01,B DIVISION,Q,1,Operating Conditions,Other Operating Environment,28
2025-04-01,B DIVISION,Q,1,Operating Conditions,Service Management,0
2025-04-01,B DIVISION,Q,1,Planned ROW Work,Capital Work - Other Planned ROW,1
2025-04-01,B DIVISION,Q,1,Planned ROW Work,Insufficient Supplement Schedule,0
2025-04-01,B DIVISION,Q,1,Planned ROW Work,Other Planned ROW Work,0
2025-04-01,B DIVISION,Q,1,Planned ROW Work,Subways Maintenance,31
2025-04-01,B DIVISION,Q,1,Planned ROW Work,Work Equipment,8
2025-04-01,B DIVISION,Q,1,Police & Medical,Persons on Roadbed,3
2025-04-01,B DIVISION,Q,1,Police & Medical,"Public Conduct, Crime, Police Response",93
2025-04-01,B DIVISION,Q,1,Police & Medical,Sick/Injured Customer,7
2025-04-01,B DIVISION,Q,2,,,0
2025-04-01,B DIVISION,Q,2,Crew Availability,Crew Availability,7
2025-04-01,B DIVISION,Q,2,External Factors,External Agency or Utility,0
2025-04-01,B DIVISION,Q,2,External Factors,External Debris on Roadbed,0
2025-04-01,B DIVISION,Q,2,External Factors,Inclement Weather,0
2025-04-01,B DIVISION,Q,2,Infrastructure & Equipment,Braking,1
2025-04-01,B DIVISION,Q,2,Infrastructure & Equipment,Door-Related,2
2025-04-01,B DIVISION,Q,2,Infrastructure & Equipment,"Fire, Smoke, Debris",0
2025-04-01,B DIVISION,Q,2,Infrastructure & Equipment,Other - CE,4
2025-04-01,B DIVISION,Q,2,Infrastructure & Equipment,Other - Sig,3
2025-04-01,B DIVISION,Q,2,Infrastructure & Equipment,Other Infrastructure,1
2025-04-01,B DIVISION,Q,2,Infrastructure & Equipment,Other Internal Disruptions,0
2025-04-01,B DIVISION,Q,2,Infrastructure & Equipment,Propulsion,0
2025-04-01,B DIVISION,Q,2,Infrastructure & Equipment,Rail and Roadbed,1
2025-04-01,B DIVISION,Q,2,Infrastructure & Equipment,Service Delivery,2
2025-04-01,B DIVISION,Q,2,Infrastructure & Equipment,Signal Modernization Capital Project,0
2025-04-01,B DIVISION,Q,2,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,0
2025-04-01,B DIVISION,Q,2,Operating Conditions,Other Operating Environment,4
2025-04-01,B DIVISION,Q,2,Operating Conditions,Service Management,0
2025-04-01,B DIVISION,Q,2,Planned ROW Work,Capital Work - Other Planned ROW,0
2025-04-01,B DIVISION,Q,2,Planned ROW Work,Insufficient Supplement Schedule,0
2025-04-01,B DIVISION,Q,2,Planned ROW Work,Other Planned ROW Work,0
2025-04-01,B DIVISION,Q,2,Planned ROW Work,Subways Maintenance,7
2025-04-01,B DIVISION,Q,2,Planned ROW Work,Work Equipment,1
2025-04-01,B DIVISION,Q,2,Police & Medical,Persons on Roadbed,0
2025-04-01,B DIVISION,Q,2,Police & Medical,"Public Conduct, Crime, Police Response",11
2025-04-01,B DIVISION,Q,2,Police & Medical,Sick/Injured Customer,0
2025-04-01,B DIVISION,R,1,,,0
2025-04-01,B DIVISION,R,1,Crew Availability,Crew Availability,14
2025-04-01,B DIVISION,R,1,External Factors,External Agency or Utility,0
2025-04-01,B DIVISION,R,1,External Factors,External Debris on Roadbed,2
2025-04-01,B DIVISION,R,1,External Factors,Inclement Weather,0
2025-04-01,B DIVISION,R,1,Infrastructure & Equipment,Braking,2
2025-04-01,B DIVISION,R,1,Infrastructure & Equipment,Door-Related,2
2025-04-01,B DIVISION,R,1,Infrastructure & Equipment,"Fire, Smoke, Debris",1
2025-04-01,B DIVISION,R,1,Infrastructure & Equipment,Other - CE,4
2025-04-01,B DIVISION,R,1,Infrastructure & Equipment,Other - Sig,3
2025-04-01,B DIVISION,R,1,Infrastructure & Equipment,Other Infrastructure,8
2025-04-01,B DIVISION,R,1,Infrastructure & Equipment,Other Internal Disruptions,0
2025-04-01,B DIVISION,R,1,Infrastructure & Equipment,Propulsion,4
2025-04-01,B DIVISION,R,1,Infrastructure & Equipment,Rail and Roadbed,6
2025-04-01,B DIVISION,R,1,Infrastructure & Equipment,Service Delivery,5
2025-04-01,B DIVISION,R,1,Infrastructure & Equipment,Signal Modernization Capital Project,9
2025-04-01,B DIVISION,R,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,2
2025-04-01,B DIVISION,R,1,Operating Conditions,Other Operating Environment,15
2025-04-01,B DIVISION,R,1,Operating Conditions,Service Management,0
2025-04-01,B DIVISION,R,1,Planned ROW Work,Capital Work - Other Planned ROW,6
2025-04-01,B DIVISION,R,1,Planned ROW Work,Insufficient Supplement Schedule,0
2025-04-01,B DIVISION,R,1,Planned ROW Work,Other Planned ROW Work,0
2025-04-01,B DIVISION,R,1,Planned ROW Work,Subways Maintenance,21
2025-04-01,B DIVISION,R,1,Planned ROW Work,Work Equipment,5
2025-04-01,B DIVISION,R,1,Police & Medical,Persons on Roadbed,3
2025-04-01,B DIVISION,R,1,Police & Medical,"Public Conduct, Crime, Police Response",53
2025-04-01,B DIVISION,R,1,Police & Medical,Sick/Injured Customer,2
2025-04-01,B DIVISION,R,2,,,0
2025-04-01,B DIVISION,R,2,Crew Availability,Crew Availability,3
2025-04-01,B DIVISION,R,2,External Factors,External Agency or Utility,0
2025-04-01,B DIVISION,R,2,External Factors,External Debris on Roadbed,0
2025-04-01,B DIVISION,R,2,External Factors,Inclement Weather,0
2025-04-01,B DIVISION,R,2,Infrastructure & Equipment,Braking,1
2025-04-01,B DIVISION,R,2,Infrastructure & Equipment,Door-Related,0
2025-04-01,B DIVISION,R,2,Infrastructure & Equipment,"Fire, Smoke, Debris",1
2025-04-01,B DIVISION,R,2,Infrastructure & Equipment,Other - CE,0
2025-04-01,B DIVISION,R,2,Infrastructure & Equipment,Other - Sig,1
2025-04-01,B DIVISION,R,2,Infrastructure & Equipment,Other Infrastructure,2
2025-04-01,B DIVISION,R,2,Infrastructure & Equipment,Other Internal Disruptions,0
2025-04-01,B DIVISION,R,2,Infrastructure & Equipment,Propulsion,0
2025-04-01,B DIVISION,R,2,Infrastructure & Equipment,Rail and Roadbed,0
2025-04-01,B DIVISION,R,2,Infrastructure & Equipment,Service Delivery,1
2025-04-01,B DIVISION,R,2,Infrastructure & Equipment,Signal Modernization Capital Project,0
2025-04-01,B DIVISION,R,2,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,0
2025-04-01,B DIVISION,R,2,Operating Conditions,Other Operating Environment,3
2025-04-01,B DIVISION,R,2,Operating Conditions,Service Management,0
2025-04-01,B DIVISION,R,2,Planned ROW Work,Capital Work - Other Planned ROW,1
2025-04-01,B DIVISION,R,2,Planned ROW Work,Insufficient Supplement Schedule,0
2025-04-01,B DIVISION,R,2,Planned ROW Work,Other Planned ROW Work,0
2025-04-01,B DIVISION,R,2,Planned ROW Work,Subways Maintenance,4
2025-04-01,B DIVISION,R,2,Planned ROW Work,Work Equipment,6
2025-04-01,B DIVISION,R,2,Police & Medical,Persons on Roadbed,0
2025-04-01,B DIVISION,R,2,Police & Medical,"Public Conduct, Crime, Police Response",12
2025-04-01,B DIVISION,R,2,Police & Medical,Sick/Injured Customer,2
2025-04-01,B DIVISION,S Fkln,1,,,0
2025-04-01,B DIVISION,S Fkln,1,Crew Availability,Crew Availability,0
2025-04-01,B DIVISION,S Fkln,1,External Factors,External Agency or Utility,0
2025-04-01,B DIVISION,S Fkln,1,External Factors,External Debris on Roadbed,0
2025-04-01,B DIVISION,S Fkln,1,External Factors,Inclement Weather,0
2025-04-01,B DIVISION,S Fkln,1,Infrastructure & Equipment,Braking,0
2025-04-01,B DIVISION,S Fkln,1,Infrastructure & Equipment,Door-Related,0
2025-04-01,B DIVISION,S Fkln,1,Infrastructure & Equipment,"Fire, Smoke, Debris",0
2025-04-01,B DIVISION,S Fkln,1,Infrastructure & Equipment,Other - CE,1
2025-04-01,B DIVISION,S Fkln,1,Infrastructure & Equipment,Other - Sig,1
2025-04-01,B DIVISION,S Fkln,1,Infrastructure & Equipment,Other Infrastructure,0
2025-04-01,B DIVISION,S Fkln,1,Infrastructure & Equipment,Other Internal Disruptions,0
2025-04-01,B DIVISION,S Fkln,1,Infrastructure & Equipment,Propulsion,1
2025-04-01,B DIVISION,S Fkln,1,Infrastructure & Equipment,Rail and Roadbed,0
2025-04-01,B DIVISION,S Fkln,1,Infrastructure & Equipment,Service Delivery,0
2025-04-01,B DIVISION,S Fkln,1,Infrastructure & Equipment,Signal Modernization Capital Project,0
2025-04-01,B DIVISION,S Fkln,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,0
2025-04-01,B DIVISION,S Fkln,1,Operating Conditions,Other Operating Environment,0
2025-04-01,B DIVISION,S Fkln,1,Operating Conditions,Service Management,0
2025-04-01,B DIVISION,S Fkln,1,Planned ROW Work,Capital Work - Other Planned ROW,0
2025-04-01,B DIVISION,S Fkln,1,Planned ROW Work,Insufficient Supplement Schedule,0
2025-04-01,B DIVISION,S Fkln,1,Planned ROW Work,Other Planned ROW Work,0
2025-04-01,B DIVISION,S Fkln,1,Planned ROW Work,Subways Maintenance,0
2025-04-01,B DIVISION,S Fkln,1,Planned ROW Work,Work Equipment,1
2025-04-01,B DIVISION,S Fkln,1,Police & Medical,Persons on Roadbed,0
2025-04-01,B DIVISION,S Fkln,1,Police & Medical,"Public Conduct, Crime, Police Response",0
2025-04-01,B DIVISION,S Fkln,1,Police & Medical,Sick/Injured Customer,0
2025-04-01,B DIVISION,S Rock,1,,,0
2025-04-01,B DIVISION,S Rock,1,Crew Availability,Crew Availability,0
2025-04-01,B DIVISION,S Rock,1,External Factors,External Agency or Utility,0
2025-04-01,B DIVISION,S Rock,1,External Factors,External Debris on Roadbed,0
2025-04-01,B DIVISION,S Rock,1,External Factors,Inclement Weather,0
2025-04-01,B DIVISION,S Rock,1,Infrastructure & Equipment,Braking,0
2025-04-01,B DIVISION,S Rock,1,Infrastructure & Equipment,Door-Related,0
2025-04-01,B DIVISION,S Rock,1,Infrastructure & Equipment,"Fire, Smoke, Debris",0
2025-04-01,B DIVISION,S Rock,1,Infrastructure & Equipment,Other - CE,0
2025-04-01,B DIVISION,S Rock,1,Infrastructure & Equipment,Other - Sig,5
2025-04-01,B DIVISION,S Rock,1,Infrastructure & Equipment,Other Infrastructure,0
2025-04-01,B DIVISION,S Rock,1,Infrastructure & Equipment,Other Internal Disruptions,0
2025-04-01,B DIVISION,S Rock,1,Infrastructure & Equipment,Propulsion,0
2025-04-01,B DIVISION,S Rock,1,Infrastructure & Equipment,Rail and Roadbed,0
2025-04-01,B DIVISION,S Rock,1,Infrastructure & Equipment,Service Delivery,0
2025-04-01,B DIVISION,S Rock,1,Infrastructure & Equipment,Signal Modernization Capital Project,0
2025-04-01,B DIVISION,S Rock,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,0
2025-04-01,B DIVISION,S Rock,1,Operating Conditions,Other Operating Environment,0
2025-04-01,B DIVISION,S Rock,1,Operating Conditions,Service Management,0
2025-04-01,B DIVISION,S Rock,1,Planned ROW Work,Capital Work - Other Planned ROW,0
2025-04-01,B DIVISION,S Rock,1,Planned ROW Work,Insufficient Supplement Schedule,0
2025-04-01,B DIVISION,S Rock,1,Planned ROW Work,Other Planned ROW Work,0
2025-04-01,B DIVISION,S Rock,1,Planned ROW Work,Subways Maintenance,0
2025-04-01,B DIVISION,S Rock,1,Planned ROW Work,Work Equipment,0
2025-04-01,B DIVISION,S Rock,1,Police & Medical,Persons on Roadbed,0
2025-04-01,B DIVISION,S Rock,1,Police & Medical,"Public Conduct, Crime, Police Response",2
2025-04-01,B DIVISION,S Rock,1,Police & Medical,Sick/Injured Customer,0
2025-04-01,B DIVISION,S Rock,2,,,0
2025-04-01,B DIVISION,S Rock,2,Crew Availability,Crew Availability,0
2025-04-01,B DIVISION,S Rock,2,External Factors,External Agency or Utility,0
2025-04-01,B DIVISION,S Rock,2,External Factors,External Debris on Roadbed,0
2025-04-01,B DIVISION,S Rock,2,External Factors,Inclement Weather,0
2025-04-01,B DIVISION,S Rock,2,Infrastructure & Equipment,Braking,0
2025-04-01,B DIVISION,S Rock,2,Infrastructure & Equipment,Door-Related,0
2025-04-01,B DIVISION,S Rock,2,Infrastructure & Equipment,"Fire, Smoke, Debris",0
2025-04-01,B DIVISION,S Rock,2,Infrastructure & Equipment,Other - CE,0
2025-04-01,B DIVISION,S Rock,2,Infrastructure & Equipment,Other - Sig,0
2025-04-01,B DIVISION,S Rock,2,Infrastructure & Equipment,Other Infrastructure,0
2025-04-01,B DIVISION,S Rock,2,Infrastructure & Equipment,Other Internal Disruptions,0
2025-04-01,B DIVISION,S Rock,2,Infrastructure & Equipment,Propulsion,0
2025-04-01,B DIVISION,S Rock,2,Infrastructure & Equipment,Rail and Roadbed,0
2025-04-01,B DIVISION,S Rock,2,Infrastructure & Equipment,Service Delivery,0
2025-04-01,B DIVISION,S Rock,2,Infrastructure & Equipment,Signal Modernization Capital Project,0
2025-04-01,B DIVISION,S Rock,2,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,0
2025-04-01,B DIVISION,S Rock,2,Operating Conditions,Other Operating Environment,0
2025-04-01,B DIVISION,S Rock,2,Operating Conditions,Service Management,0
2025-04-01,B DIVISION,S Rock,2,Planned ROW Work,Capital Work - Other Planned ROW,0
2025-04-01,B DIVISION,S Rock,2,Planned ROW Work,Insufficient Supplement Schedule,0
2025-04-01,B DIVISION,S Rock,2,Planned ROW Work,Other Planned ROW Work,0
2025-04-01,B DIVISION,S Rock,2,Planned ROW Work,Subways Maintenance,0
2025-04-01,B DIVISION,S Rock,2,Planned ROW Work,Work Equipment,0
2025-04-01,B DIVISION,S Rock,2,Police & Medical,Persons on Roadbed,0
2025-04-01,B DIVISION,S Rock,2,Police & Medical,"Public Conduct, Crime, Police Response",2
2025-04-01,B DIVISION,S Rock,2,Police & Medical,Sick/Injured Customer,0
2025-05-01,A DIVISION,1,1,,,0
2025-05-01,A DIVISION,1,1,Crew Availability,Crew Availability,24
2025-05-01,A DIVISION,1,1,External Factors,External Agency or Utility,0
2025-05-01,A DIVISION,1,1,External Factors,External Debris on Roadbed,2
2025-05-01,A DIVISION,1,1,External Factors,Inclement Weather,0
2025-05-01,A DIVISION,1,1,Infrastructure & Equipment,Braking,6
2025-05-01,A DIVISION,1,1,Infrastructure & Equipment,Door-Related,6
2025-05-01,A DIVISION,1,1,Infrastructure & Equipment,"Fire, Smoke, Debris",6
2025-05-01,A DIVISION,1,1,Infrastructure & Equipment,Other - CE,7
2025-05-01,A DIVISION,1,1,Infrastructure & Equipment,Other - Sig,26
2025-05-01,A DIVISION,1,1,Infrastructure & Equipment,Other Infrastructure,6
2025-05-01,A DIVISION,1,1,Infrastructure & Equipment,Other Internal Disruptions,3
2025-05-01,A DIVISION,1,1,Infrastructure & Equipment,Propulsion,6
2025-05-01,A DIVISION,1,1,Infrastructure & Equipment,Rail and Roadbed,11
2025-05-01,A DIVISION,1,1,Infrastructure & Equipment,Service Delivery,7
2025-05-01,A DIVISION,1,1,Infrastructure & Equipment,Signal Modernization Capital Project,0
2025-05-01,A DIVISION,1,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,2
2025-05-01,A DIVISION,1,1,Operating Conditions,Other Operating Environment,26
2025-05-01,A DIVISION,1,1,Operating Conditions,Service Management,10
2025-05-01,A DIVISION,1,1,Planned ROW Work,Capital Work - Other Planned ROW,1
2025-05-01,A DIVISION,1,1,Planned ROW Work,Insufficient Supplement Schedule,0
2025-05-01,A DIVISION,1,1,Planned ROW Work,Other Planned ROW Work,0
2025-05-01,A DIVISION,1,1,Planned ROW Work,Subways Maintenance,46
2025-05-01,A DIVISION,1,1,Planned ROW Work,Work Equipment,7
2025-05-01,A DIVISION,1,1,Police & Medical,Persons on Roadbed,6
2025-05-01,A DIVISION,1,1,Police & Medical,"Public Conduct, Crime, Police Response",81
2025-05-01,A DIVISION,1,1,Police & Medical,Sick/Injured Customer,8
2025-05-01,A DIVISION,1,2,,,0
2025-05-01,A DIVISION,1,2,Crew Availability,Crew Availability,4
2025-05-01,A DIVISION,1,2,External Factors,External Agency or Utility,0
2025-05-01,A DIVISION,1,2,External Factors,External Debris on Roadbed,2
